session1,session2,label,volume1,volume2,volume_diff,dice,surface_dice,hd95,subject
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2012,9163.0,9061.0,-102.0,0.821883230904302,0.9946695984843742,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2013,5762.0,6176.0,414.0,0.8132015412966996,0.9991039801547699,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2014,4959.0,4994.0,35.0,0.852607254094243,0.9973074956789559,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2015,15624.0,15853.0,229.0,0.851669472948502,0.994571769830784,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2016,1920.0,1865.0,-55.0,0.8718626155878467,0.9991269992873881,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2017,4294.0,4385.0,91.0,0.8835119253370204,0.9994322761154886,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2018,5183.0,5186.0,3.0,0.8023917446233967,0.9980274325587588,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2019,2290.0,2267.0,-23.0,0.7680491551459293,0.9907943474108876,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2020,5041.0,5004.0,-37.0,0.7689397710303634,0.994929858959346,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteCOI.long.sub02_base_all_sites,2021,2587.0,2918.0,331.0,0.6677565849227974,0.9911166705536394,1.0,sub-02
